Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
G,-22,0,0,177,291
G,-21,0,0,330,294
G,-20,0,0,54,258
G,-19,0,0,177,219
G,-18,0,0,180,282
G,-17,0,0,210,339
G,-16,0,0,396,237
G,-15,0,0,162,237
G,-14,0,0,201,222
G,-13,0,0,333,264
G,-12,0,0,159,198
G,-11,0,0,759,165
G,-10,0,0,597,189
G,-9,0,0,90,207
G,-8,0,0,741,354
G,-7,0,0,714,321
G,-6,0,0,45,510
G,-5,0,0,1572,609
G,-4,0,0,1926,1044
G,-3,0,0,54,1227
G,-2,0,0,1500,2049
G,-1,0,0,5418,4701
G,0,24,24,48,4632
G,1,3,3,5415,4698
G,2,3,6,1497,2043
G,3,3,6,51,1221
G,4,3,0,1923,1044
G,5,3,0,1569,609
G,6,0,0,45,510
G,7,0,0,714,321
G,8,0,0,741,354
G,9,0,0,90,207
G,10,0,6,597,183
G,11,6,3,753,162
G,12,3,3,156,195
G,13,3,3,330,261
G,14,3,6,198,216
G,15,3,3,159,234
G,16,3,3,393,234
G,17,3,3,207,336
G,18,3,3,177,279
G,19,3,3,174,216
G,20,3,0,51,258
G,21,3,0,327,294
G,22,0,6,177,285
G,23,0,3,54,363
G,24,6,12,180,252
G,25,6,3,171,225
G,26,12,6,51,192
G,27,0,3,291,102
G,28,6,3,234,102
G,29,0,3,42,129
G,30,3,0,150,111
G,31,0,3,147,192
G,32,0,0,81,129
G,33,0,3,159,66
G,34,3,3,114,78
G,35,3,0,144,66
G,36,3,3,96,60
G,37,3,3,105,81
G,38,3,0,54,63
G,39,0,3,165,93
G,40,0,3,75,69
G,41,3,3,54,54
G,42,3,0,99,48
G,43,0,0,42,36
G,44,0,3,51,24
G,45,3,0,30,33
G,46,3,3,141,30
G,47,3,0,180,51
G,48,0,3,33,57
G,49,0,0,0,18
G,50,0,3,189,27
G,51,0,6,129,15
G,52,0,9,0,27
G,53,0,6,81,30
G,54,0,6,66,30
G,55,0,3,0,15
G,56,0,3,33,18
G,57,0,3,6,6
G,58,3,0,0,9
G,59,3,0,0,9
G,60,3,0,21,9
G,61,3,0,0,9
G,62,6,0,3,12
G,63,6,0,57,18
G,64,3,0,0,12
G,65,3,0,12,6
G,66,3,0,33,3
G,67,3,0,0,0
G,68,0,0,0,0
G,69,0,0,33,3
G,70,0,0,0,12
G,71,3,0,0,12
G,72,3,0,18,15
G,73,3,0,18,12
G,74,3,0,3,0
G,75,0,0,0,0
G,76,0,0,3,0
G,77,0,0,3,0
G,78,0,0,0,0
G,79,0,0,6,0
G,80,0,0,6,0
G,81,0,0,0,0
G,82,0,0,27,0
G,83,0,0,27,0
G,84,0,0,0,0
G,85,0,0,12,0
G,86,0,0,12,0
H,-86,0,0,18,0
H,-85,0,0,0,0
H,-84,0,0,0,0
H,-83,0,0,81,0
H,-82,0,0,0,0
H,-81,0,0,0,0
H,-80,0,0,3,0
H,-79,0,0,0,0
H,-78,0,0,0,0
H,-77,0,0,12,0
H,-76,0,0,0,0
H,-75,0,0,3,0
H,-74,0,0,3,0
H,-73,0,0,12,24
H,-72,0,0,3,12
H,-71,0,0,3,21
H,-70,0,0,30,6
H,-69,0,0,21,0
H,-68,0,0,0,0
H,-67,0,0,0,0
H,-66,0,0,24,3
H,-65,0,0,0,24
H,-64,0,0,0,6
H,-63,0,0,210,18
H,-62,0,0,3,3
H,-61,0,0,3,18
H,-60,0,0,3,0
H,-59,0,0,3,15
H,-58,0,0,3,3
H,-57,0,0,6,12
H,-56,0,0,42,12
H,-55,0,0,0,45
H,-54,0,0,72,30
H,-53,0,0,54,27
H,-52,0,0,0,30
H,-51,0,0,69,27
H,-50,0,0,84,48
H,-49,0,0,45,24
H,-48,0,0,123,48
H,-47,0,0,66,57
H,-46,0,0,3,84
H,-45,0,0,57,48
H,-44,0,0,327,42
H,-43,0,0,6,45
H,-42,0,0,84,72
H,-41,0,0,150,72
H,-40,0,0,27,45
H,-39,0,0,81,90
H,-38,0,0,69,84
H,-37,0,0,225,57
H,-36,0,0,114,93
H,-35,0,0,135,108
H,-34,0,0,48,84
H,-33,0,0,147,78
H,-32,0,0,6,90
H,-31,0,0,237,90
H,-30,0,0,207,129
H,-29,0,0,144,141
H,-28,0,0,180,159
H,-27,0,0,243,228
H,-26,0,0,54,279
H,-25,0,0,231,291
H,-24,0,0,174,270
H,-23,0,0,111,228
H,-22,0,0,159,219
H,-21,0,0,234,225
H,-20,0,0,93,234
H,-19,0,0,432,252
H,-18,0,0,222,318
H,-17,0,0,54,282
H,-16,0,0,237,396
H,-15,0,0,297,201
H,-14,0,0,342,153
H,-13,0,0,570,144
H,-12,0,0,57,186
H,-11,0,0,732,273
H,-10,0,0,933,216
H,-9,0,0,66,261
H,-8,0,0,966,429
H,-7,0,0,978,534
H,-6,0,0,30,669
H,-5,0,0,936,639
H,-4,0,0,1563,1077
H,-3,0,0,21,1371
H,-2,0,0,1566,2235
H,-1,0,0,5121,4428
H,0,30,30,0,3012
H,1,6,6,5115,4422
H,2,0,0,1566,2235
H,3,0,0,21,1371
H,4,0,0,1563,1077
H,5,0,0,936,639
H,6,0,0,30,669
H,7,0,0,978,534
H,8,0,0,966,429
H,9,0,0,66,261
H,10,0,0,933,216
H,11,0,0,732,273
H,12,0,6,57,180
H,13,6,3,564,141
H,14,3,3,339,150
H,15,3,3,294,198
H,16,3,3,234,393
H,17,3,3,51,279
H,18,3,3,219,315
H,19,3,3,429,249
H,20,3,6,90,228
H,21,6,6,228,219
H,22,6,9,153,210
H,23,6,15,105,213
H,24,9,15,165,255
H,25,12,6,219,285
H,26,9,3,45,276
H,27,3,3,240,225
H,28,3,0,177,159
H,29,6,3,138,138
H,30,3,3,204,126
H,31,0,0,237,90
H,32,0,3,6,87
H,33,3,3,144,75
H,34,3,0,45,84
H,35,0,0,135,108
H,36,0,3,114,90
H,37,3,3,222,54
H,38,3,3,66,81
H,39,0,3,81,87
H,40,0,0,27,45
H,41,3,3,147,69
H,42,3,0,81,72
H,43,0,0,6,45
H,44,0,3,327,39
H,45,3,0,54,48
H,46,3,0,0,84
H,47,3,3,63,54
H,48,0,3,123,45
H,49,0,0,45,24
H,50,0,3,84,45
H,51,0,3,69,24
H,52,0,3,0,27
H,53,0,0,54,27
H,54,0,3,72,27
H,55,0,3,0,42
H,56,0,3,42,9
H,57,0,3,6,9
H,58,3,3,0,0
H,59,3,0,0,15
H,60,3,0,0,0
H,61,3,0,0,18
H,62,3,0,0,3
H,63,3,0,207,18
H,64,0,0,0,6
H,65,0,0,0,24
H,66,0,0,24,3
H,67,0,0,0,0
H,68,0,0,0,0
H,69,0,0,21,0
H,70,0,0,30,6
H,71,3,0,0,21
H,72,3,0,0,12
H,73,3,0,9,24
H,74,3,0,0,0
H,75,3,0,0,0
H,76,0,0,0,0
H,77,0,0,12,0
H,78,0,0,0,0
H,79,0,0,0,0
H,80,0,0,3,0
H,81,0,0,0,0
H,82,0,0,0,0
H,83,0,0,81,0
H,84,0,0,0,0
H,85,0,0,0,0
H,86,0,0,18,0
I,-86,0,0,0,0
I,-85,0,0,0,0
I,-84,0,0,0,0
I,-83,0,0,0,0
I,-82,0,0,0,0
I,-81,0,0,0,0
I,-80,0,0,0,0
I,-79,0,0,0,0
I,-78,0,0,0,0
I,-77,0,0,0,0
I,-76,0,0,0,0
I,-75,0,0,0,0
I,-74,0,0,0,0
I,-73,0,0,0,0
I,-72,0,0,0,0
I,-71,0,0,0,0
I,-70,0,0,12,0
I,-69,0,0,0,0
I,-68,0,0,0,0
I,-67,0,0,12,0
I,-66,0,0,0,0
I,-65,0,0,0,0
I,-64,0,0,318,6
I,-63,0,0,0,0
I,-62,0,0,0,6
I,-61,0,0,0,0
I,-60,0,0,12,6
I,-59,0,0,0,0
I,-58,0,0,3,12
I,-57,0,0,30,0
I,-56,0,0,0,18
I,-55,0,0,39,6
I,-54,0,0,45,12
I,-53,0,0,0,24
I,-52,0,0,117,18
I,-51,0,0,288,15
I,-50,0,0,0,24
I,-49,0,0,117,63
I,-48,0,0,99,102
I,-47,0,0,9,96
I,-46,0,0,237,57
I,-45,0,0,108,60
I,-44,0,0,12,66
I,-43,0,0,78,69
I,-42,0,0,150,54
I,-41,0,0,84,108
I,-40,0,0,93,132
I,-39,0,0,156,114
I,-38,0,0,57,132
I,-37,0,0,75,87
I,-36,0,0,165,135
I,-35,0,0,261,96
I,-34,0,0,18,135
I,-33,0,0,198,144
I,-32,0,0,237,132
I,-31,0,0,48,156
I,-30,0,0,123,171
I,-29,0,0,156,222
I,-28,0,0,111,186
I,-27,0,0,54,183
I,-26,0,0,114,147
I,-25,0,0,120,180
I,-24,0,0,117,180
I,-23,0,0,222,144
I,-22,0,0,219,150
I,-21,0,0,66,198
I,-20,0,0,99,117
I,-19,0,0,447,147
I,-18,0,0,33,198
I,-17,0,0,27,162
I,-16,0,0,1068,198
I,-15,0,0,147,330
I,-14,0,0,15,240
I,-13,0,0,1995,285
I,-12,0,0,201,381
I,-11,0,0,102,468
I,-10,0,0,1173,630
I,-9,0,0,222,810
I,-8,0,0,84,687
I,-7,0,0,906,708
I,-6,0,0,405,852
I,-5,0,0,153,756
I,-4,0,0,1230,960
I,-3,0,0,1668,1056
I,-2,0,0,72,1941
I,-1,0,0,3834,3099
I,0,102,102,2742,3522
I,1,6,6,3828,3093
I,2,0,0,72,1941
I,3,0,0,1668,1056
I,4,0,0,1230,960
I,5,0,0,153,756
I,6,0,0,405,852
I,7,6,6,900,702
I,8,6,6,78,681
I,9,6,6,216,804
I,10,6,6,1167,624
I,11,6,12,96,456
I,12,6,6,195,375
I,13,6,0,1989,285
I,14,0,0,15,240
I,15,0,0,147,330
I,16,0,0,1068,198
I,17,0,0,27,162
I,18,0,0,33,198
I,19,0,0,447,147
I,20,0,0,99,117
I,21,0,0,66,198
I,22,0,0,219,150
I,23,0,0,222,144
I,24,0,0,117,180
I,25,0,6,120,174
I,26,0,0,114,147
I,27,6,0,48,183
I,28,0,6,111,180
I,29,0,0,156,222
I,30,0,0,123,171
I,31,6,6,42,150
I,32,0,0,237,132
I,33,0,0,198,144
I,34,0,6,18,129
I,35,6,0,255,96
I,36,0,0,165,135
I,37,0,0,75,87
I,38,0,6,57,126
I,39,6,0,150,114
I,40,0,6,93,126
I,41,0,0,84,108
I,42,0,0,150,54
I,43,6,0,72,69
I,44,0,0,12,66
I,45,0,0,108,60
I,46,0,0,237,57
I,47,6,0,3,96
I,48,0,0,99,102
I,49,0,0,117,63
I,50,0,0,0,24
I,51,0,0,288,15
I,52,0,0,117,18
I,53,0,0,0,24
I,54,0,0,45,12
I,55,0,0,39,6
I,56,0,0,0,18
I,57,0,0,30,0
I,58,0,0,3,12
I,59,0,0,0,0
I,60,0,0,12,6
I,61,0,0,0,0
I,62,0,0,0,6
I,63,0,0,0,0
I,64,0,0,318,6
I,65,0,0,0,0
I,66,0,0,0,0
I,67,0,0,12,0
I,68,0,0,0,0
I,69,0,0,0,0
I,70,0,0,12,0
I,71,0,0,0,0
I,72,0,0,0,0
I,73,0,0,0,0
I,74,0,0,0,0
I,75,0,0,0,0
I,76,0,0,0,0
I,77,0,0,0,0
I,78,0,0,0,0
I,79,0,0,0,0
I,80,0,0,0,0
I,81,0,0,0,0
I,82,0,0,0,0
I,83,0,0,0,0
I,84,0,0,0,0
I,85,0,0,0,0
I,86,0,0,0,0
